Date_x_x,Symbol,Open_x,Date_y_x,Close_x,Percent Change March,Date_x_y,Open_y,Date_y_y,Close_y,Percent Change April,Date_x,Open,Date_y,Close,Percent Change May
2020-03-02,GOOGL,1351.3900146484375,2020-03-31,1161.949951171875,-14.018163625831223,2020-04-02,1100.0,2020-04-30,1346.699951171875,22.427268288352273,2020-05-04,1308.1300048828125,2020-05-29,1433.52001953125,9.585439840107515
2020-03-02,GOOG,1351.6099853515625,2020-03-31,1162.81005859375,-13.96852115654535,2020-04-02,1098.260009765625,2020-04-30,1348.6600341796875,22.799703366008867,2020-05-04,1308.22998046875,2020-05-29,1428.9200439453125,9.225446999259121
2020-03-02,MO,40.459999084472656,2020-03-31,38.66999816894531,-4.4241249531176905,2020-04-02,36.13000106811523,2020-04-30,39.25,8.635479766531686,2020-05-04,38.0,2020-05-29,39.04999923706055,2.763155887001439
2020-03-02,AMZN,1906.489990234375,2020-03-31,1949.719970703125,2.267516781634689,2020-04-02,1901.6400146484373,2020-04-30,2474.0,30.098229998456194,2020-05-04,2256.3798828125,2020-05-29,2442.3701171875,8.24285998079231
2020-03-02,AMCR,9.68000030517578,2020-03-31,8.119999885559082,-16.1157063061515,2020-04-02,8.069999694824219,2020-04-30,8.970000267028809,11.152423869133662,2020-05-04,8.630000114440918,2020-05-29,10.210000038146973,18.30822598787894
2020-03-02,AEE,79.29000091552734,2020-03-31,72.83000183105469,-8.147306104025528,2020-04-02,66.84999847412111,2020-04-30,72.75,8.825731728569737,2020-05-04,71.18000030517578,2020-05-29,74.7300033569336,4.987360264874399
2020-03-02,AAL,19.049999237060547,2020-03-31,12.1899995803833,-36.010498327640654,2020-04-02,10.609999656677246,2020-04-30,12.010000228881836,13.19510478328357,2020-05-04,9.40999984741211,2020-05-29,10.5,11.583423700986105
2020-03-02,AEP,89.55000305175781,2020-03-31,79.9800033569336,-10.686766464198758,2020-04-02,73.62999725341797,2020-04-30,83.11000061035156,12.875191784002848,2020-05-04,81.19000244140625,2020-05-29,85.25,5.000612681990983
2020-03-02,AXP,111.11000061035156,2020-03-31,85.61000061035156,-22.95022937622439,2020-04-02,77.05999755859375,2020-04-30,91.25,18.41422643520935,2020-05-04,86.08999633789062,2020-05-29,95.06999969482422,10.430948703596636
2020-03-02,AIG,42.11000061035156,2020-03-31,24.25,-42.41272940271861,2020-04-02,21.11000061035156,2020-04-30,25.43000030517578,20.46423292240861,2020-05-04,23.84000015258789,2020-05-29,30.059999465942386,26.09060097962835
2020-03-02,AMT,229.02999877929688,2020-03-31,217.75,-4.925118473308278,2020-04-02,207.0,2020-04-30,238.0,14.975845410628018,2020-05-04,237.38999938964844,2020-05-29,258.17001342773443,8.753533885805352
2020-03-02,AWK,124.33000183105469,2020-03-31,119.55999755859376,-3.8365673628338106,2020-04-02,111.54000091552734,2020-04-30,121.69000244140624,9.099875777807998,2020-05-04,119.16000366210938,2020-05-29,127.0,6.579385781257403
2020-03-02,AMP,142.1300048828125,2020-03-31,102.4800033569336,-27.89699582334546,2020-04-02,93.5500030517578,2020-04-30,114.94000244140624,22.864776795158555,2020-05-04,109.5199966430664,2020-05-29,140.07000732421878,27.894459110254605
2020-03-02,ABC,84.52999877929688,2020-03-31,88.5,4.696558947159786,2020-04-02,84.63999938964844,2020-04-30,89.66000366210938,5.931006980932102,2020-05-04,85.97000122070312,2020-05-29,95.33999633789062,10.899145032152258
2020-03-02,AME,86.52999877929688,2020-03-31,72.0199966430664,-16.76875342762876,2020-04-02,69.30999755859375,2020-04-30,83.87000274658203,21.007077912070976,2020-05-04,79.68000030517578,2020-05-29,91.70999908447266,15.097889976432946
2020-03-02,AMGN,199.8999938964844,2020-03-31,202.72999572753903,1.4157088131378883,2020-04-02,194.41000366210938,2020-04-30,239.22000122070312,23.049224172885115,2020-05-04,232.44000244140625,2020-05-29,229.6999969482422,-1.178801180685225
2020-03-02,APH,92.41000366210938,2020-03-31,72.87999725341797,-21.134082496199753,2020-04-02,69.66999816894531,2020-04-30,88.26000213623047,26.68294022658875,2020-05-04,84.69000244140625,2020-05-29,96.55999755859376,14.015816241592278
2020-03-02,ADI,110.08999633789062,2020-03-31,89.6500015258789,-18.56662321004793,2020-04-02,83.12999725341797,2020-04-30,109.5999984741211,31.84169625317146,2020-05-04,103.12999725341795,2020-05-29,112.9499969482422,9.52196252918914
2020-03-02,ANSS,242.0800018310547,2020-03-31,232.47000122070312,-3.9697622842296116,2020-04-02,209.5,2020-04-30,261.82998657226557,24.978513876976404,2020-05-04,254.5800018310547,2020-05-29,283.0,11.16348415607503
2020-03-02,ANTM,259.60000610351557,2020-03-31,227.0399932861328,-12.54237752382773,2020-04-02,210.52999877929688,2020-04-30,280.73001098632807,33.34442246428899,2020-05-04,268.0,2020-05-29,294.1099853515625,9.742531847597947
2020-03-02,AON,208.77999877929688,2020-03-31,165.0399932861328,-20.950285347688883,2020-04-02,152.35000610351562,2020-04-30,172.6699981689453,13.33770347972489,2020-05-04,178.24000549316406,2020-05-29,196.9499969482422,10.497077467715686
2020-03-02,AOS,39.72999954223633,2020-03-31,37.810001373291016,-4.832615633192225,2020-04-02,35.59000015258789,2020-04-30,42.38000106811523,19.078395297600494,2020-05-04,41.22999954223633,2020-05-29,47.5,15.207374551000505
2020-03-02,APA,25.489999771118164,2020-03-31,4.179999828338623,-83.60141284475476,2020-04-02,4.75,2020-04-30,13.079999923706055,175.36841944644326,2020-05-04,10.720000267028807,2020-05-29,10.789999961853027,0.6529822115724806
2020-03-02,AIV,47.95000076293945,2020-03-31,35.150001525878906,-26.694471393947637,2020-04-02,32.36999893188477,2020-04-30,37.66999816894531,16.373183231217187,2020-05-04,36.02999877929688,2020-05-29,36.86999893188477,2.3313910104003703
2020-03-02,AAPL,70.56999969482422,2020-03-31,63.5724983215332,-9.915688541237488,2020-04-02,60.084999084472656,2020-04-30,73.44999694824219,22.243485175026578,2020-05-04,72.2925033569336,2020-05-29,79.48500061035156,9.949160589869289
2020-03-02,AMAT,58.70000076293945,2020-03-31,45.81999969482422,-21.942079898995654,2020-04-02,42.5,2020-04-30,49.68000030517578,16.894118365119486,2020-05-04,46.56000137329102,2020-05-29,56.18000030517578,20.661509124016554
2020-03-02,APTV,78.70999908447266,2020-03-31,49.2400016784668,-37.44123713478672,2020-04-02,44.72000122070313,2020-04-30,69.55000305175781,55.52325839284554,2020-05-04,64.09999847412111,2020-05-29,75.3499984741211,17.550702445869657
2020-03-02,ADM,38.18999862670898,2020-03-31,35.18000030517578,-7.881640297907973,2020-04-02,33.720001220703125,2020-04-30,37.13999938964844,10.142342957109772,2020-05-04,34.77000045776367,2020-05-29,39.310001373291016,13.057235708242917
2020-03-02,ANET,194.67999267578125,2020-03-31,202.5500030517578,4.042536815317856,2020-04-02,190.25,2020-04-30,219.3000030517578,15.269383995667706,2020-05-04,206.8000030517578,2020-05-29,233.4600067138672,12.891684365902508
2020-03-02,AJG,97.81999969482422,2020-03-31,81.51000213623047,-16.673479461743174,2020-04-02,76.18000030517578,2020-04-30,78.5,3.045418332279259,2020-05-04,77.02999877929688,2020-05-29,94.27999877929688,22.393872872079328
2020-03-02,AIZ,120.8000030517578,2020-03-31,104.08999633789062,-13.83278666533446,2020-04-02,100.98999786376952,2020-04-30,106.23999786376952,5.198534618331202,2020-05-04,102.12999725341795,2020-05-29,102.58000183105469,0.4406193965913113
2020-03-02,T,35.36999893188477,2020-03-31,29.149999618530273,-17.585523045485292,2020-04-02,28.0,2020-04-30,30.46999931335449,8.821426119123174,2020-05-04,29.75,2020-05-29,30.86000061035156,3.7310944885766686
